Episode Title,Season/Episode
It's Raining Men,1604
Valentine's Day Massacre,614
Add It Up,1518
Golden Hour,715
A Change is Gonna Come,401
A Hard Pill to Swallow,1611
Back in the Saddle,1602
What is It About Men,804
Blowin' in the Wind,1508
Jukebox Hero,1311
