Episode Title,Season/Episode
Take It Back,1013
Put on a Happy Face,1621
At Last,1223
Something to Talk About,207
A Change is Gonna Come,401
How Insensitive,621
I Ain't No Miracle Worker,1303
Time Stops,1124
Golden Hour,715
Jukebox Hero,1311
