Episode Title,Season/Episode
Head Over High Heels,1522
I'm Still Standing,1716
Love of My Life,1619
You'll Never Walk Alone,1704
My Shot,1608
What I Did for Love,1523
(Don't Fear) the Reaper,1411
Look Up Child,1714
Someone Saved My Life Tonight,1717
Broken Together,1502
