Episode Title,Season/Episode
"Freedom, Part 1",416
Leave a Light On,1616
Blood and Water,1516
You'll Never Walk Alone,1704
It's a Long Way Back,719
Do You Know?,1017
Out of Nowhere,1408
My Shot,1608
"Freedom, Part 2",417
She's Gone,802
