Episode Title,Season/Episode
Give Peace a Chance,607
Staring at the End,1113
Leave It Inside,1322
The Distance,1114
The Winner Takes It All,1511
Here's to Future Days,523
Go Big or Go Home,1403
Caught Somewhere in Time,1416
Ain't That a Kick in the Head,1404
Where the Wild Things Are,412
