Episode Title,Season/Episode
Physical Attraction... Chemical Reaction,407
Time Has Come Today,301
Lay Your Hands on Me,411
The Lion Sleeps Tonight,818
Band-Aid Covers the Bullet Hole,220
Moment of Truth,821
Sometimes a Fantasy,303
One Step Too Far,817
Shiny Happy People,622
Great Expectations,313
