Episode Title,Season/Episode
Trigger Happy,1220
Sanctuary,623
17 Seconds,225
"Come on Down to My Boat, Baby",1406
Danger Zone,1405
No Good at Saying Sorry (One More Chance),521
These Arms of Mine,706
No Man's Land,104
With You I'm Born Again,701
"Deny, Deny, Deny",204
