Episode Title,Season/Episode
Shelter from the Storm,1509
Throwing it All Away,1015
The Sound of Silence,1209
This Magic Moment,811
Into You Like a Train,206
Silent All These Years,1519
I Ain't No Miracle Worker,1303
Something Against You,1207
Don't Dream It's Over,1116
Civil War,1315
