Episode Title,Season/Episode
The Lion Sleeps Tonight,818
Band-Aid Covers the Bullet Hole,220
Moment of Truth,821
Physical Attraction... Chemical Reaction,407
Time Has Come Today,301
In the Midnight Hour,509
Staring at the Sun,308
All You Need is Love,814
Beautiful Doom,905
What Have I Done to Deserve This?,219
