Episode Title,Season/Episode
The Last Supper,1612
Girlfriend in a Coma,1512
"Help, I'm Alive",1510
Puttin' on the Ritz,1004
Whistlin' Past the Graveyard,1606
Thriller,1007
We Didn't Start the Fire,1515
Guess Who's Coming to Dinner,1205
Hope for the Hopeless,812
Invest in Love,608
