Episode Title,Season/Episode
Desire,321
The Whole Package,1520
Crazy Love,1119
The First Cut Is the Deepest,102
Much too Much,210
Who's Zoomin' Who?,109
Owner of a Lonely Heart,211
Valentine's Day Massacre,614
Stairway to Heaven,513
I Bet It Stung,1005
