Episode Title,Season/Episode
Both Sides Now,1305
The Room Where It Happens,1308
Enough is Enough,202
Snowblind,1615
I Choose You,1203
Walking on a Dream,912
I Was Made for Lovin' You,907
Tainted Obligation,604
Hold Back the River,1418
Sympathy for the Devil,512
