Episode Title,Season/Episode
We Didn't Start the Fire,1515
The Last Supper,1612
Whistlin' Past the Graveyard,1606
Guess Who's Coming to Dinner,1205
"Slow Night, So Long",709
Puttin' on the Ritz,1004
Invest in Love,608
Hope for the Hopeless,812
Do You Believe in Magic,922
Everyday Is a Holiday (With You),1808
