Episode Title,Season/Episode
When It Hurts So Bad,1216
Into You Like a Train,206
The Sound of Silence,1209
I Ain't No Miracle Worker,1303
True Colors,1323
A Change is Gonna Come,401
Don't Dream It's Over,1116
1-800-799-7233,1409
Momma Knows Best,1504
Don't Let's Start,1106
