Episode Title,Season/Episode
Roar,1306
"Everything I Try to Do, Nothing Seems to Turn Out Right",1023
Losing My Mind,415
We Are Never Ever Getting Back Together,1022
Puzzle With a Piece Missing,1102
Odd Man Out,1214
Sorry Seems to Be the Hardest Word,1009
Testing 1-2-3,324
Have You Seen Me Lately?,815
A Change is Gonna Come,401
