Episode Title,Season/Episode
Physical Attraction... Chemical Reaction,407
Holidaze,610
Time Has Come Today,301
Sometimes a Fantasy,303
The Great Pretender,1112
Scars and Souvenirs,318
All You Need is Love,814
"Old Scars, Future Hearts",1415
"Slow Night, So Long",709
Old Time Rock and Roll,1204
