Episode Title,Season/Episode
Papa Don't Preach,1607
Civil War,1315
Let's All Go to the Bar,1609
I Feel the Earth Move,1115
Sledgehammer,1201
All Eyez on Me,1213
"It's Alright, Ma (I'm Only Bleeding)",1219
Gut Feeling,1503
You've Got to Hide Your Love Away,1014
You Can Look (But You'd Better Not Touch),1310
