Episode Title,Season/Episode
"Freedom, Part 1",416
We Are Never Ever Getting Back Together,1022
Bad Blood,913
"Freedom, Part 2",417
How Insensitive,621
Out of Nowhere,1408
"Everything I Try to Do, Nothing Seems to Turn Out Right",1023
Sleeping Monster,921
Leave a Light On,1616
Do You Know?,1017
