Episode Title,Season/Episode
You're Gonna Need Someone on Your Side,1221
Got to Be Real,1103
Why Try to Change Me Now,1307
Sledgehammer,1201
Sorry Seems to Be the Hardest Word,1009
"It's Alright, Ma (I'm Only Bleeding)",1219
Something to Talk About,207
Papa Don't Preach,1607
Gut Feeling,1503
Roar,1306
